0,1
0,335
0,364
0,617
0,730
0,834
0,888
0,1146
0,1182
0,1183
0,1262
0,1438
0,1457
0,1477
0,1486
0,1514
0,1952
0,2007
0,2037
0,2078
0,2194
1,2215
2,19
2,141
2,196
2,209
2,225
2,338
2,355
2,368
2,369
2,456
2,486
2,505
2,509
2,555
2,628
2,702
2,704
2,739
2,748
2,887
2,985
2,1038
2,1069
2,1150
2,1151
2,1256
2,1292
2,1439
2,1547
2,1721
2,1761
2,1782
2,1834
2,1934
2,2039
2,2076
2,2086
2,2130
2,2175
2,2221
2,2323
3,355
3,368
3,369
3,509
3,555
3,704
3,739
3,985
3,1256
3,1721
3,2086
4,162
4,856
4,1091
4,1424
4,1780
4,2138
5,114
5,1393
5,1424
5,1810
5,1836
5,2089
5,2313
6,1136
7,2333
7,2341
8,517
8,1812
9,79
9,162
9,618
9,634
9,1501
9,1735
9,1755
9,2061
9,2081
10,36
10,70
10,138
10,153
10,191
10,238
10,241
10,242
10,267
10,285
10,380
10,437
10,438
10,482
10,523
10,599
10,631
10,657
10,665
10,757
10,799
10,810
10,821
10,825
10,840
10,919
10,927
10,939
10,999
10,1050
10,1138
10,1142
10,1172
10,1222
10,1242
10,1266
10,1323
10,1369
10,1370
10,1425
10,1453
10,1460
10,1479
10,1507
10,1520
10,1521
10,1554
10,1556
10,1664
10,1668
10,1679
10,1728
10,1758
10,1776
10,1779
10,1795
10,1847
10,1868
10,1938
10,1939
10,1950
10,1960
10,2031
10,2054
10,2109
10,2131
10,2170
10,2204
10,2213
10,2257
10,2266
10,2284
11,387
11,546
11,557
11,627
11,1116
14,19
14,52
14,62
14,88
14,97
14,134
14,135
14,137
14,141
14,147
14,177
14,180
14,196
14,208
14,209
14,211
14,221
14,225
14,333
14,337
14,338
14,342
14,345
14,346
14,355
14,358
14,361
14,365
14,367
14,368
14,369
14,394
14,414
14,430
14,456
14,465
14,478
14,486
14,493
14,505
14,509
14,538
14,540
14,549
14,555
14,560
14,624
14,628
14,702
14,704
14,712
14,723
14,737
14,739
14,748
14,749
14,750
14,754
14,867
14,885
14,887
14,903
14,908
14,909
14,925
14,934
14,985
14,1029
14,1038
14,1041
14,1054
14,1055
14,1069
14,1081
14,1089
14,1090
14,1101
14,1108
14,1114
14,1120
14,1150
14,1151
14,1254
14,1292
14,1298
14,1319
14,1332
14,1333
14,1372
14,1419
14,1439
14,1461
14,1513
14,1526
14,1529
14,1532
14,1543
14,1544
14,1545
14,1547
14,1594
14,1617
14,1638
14,1639
14,1643
14,1661
14,1670
14,1700
14,1709
14,1716
14,1719
14,1721
14,1732
14,1752
14,1761
14,1798
14,1829
14,1834
14,1858
14,1882
14,1883
14,1887
14,1891
14,1934
14,1958
14,1982
14,1995
14,2039
14,2053
14,2072
14,2076
14,2086
14,2114
14,2118
14,2130
14,2175
14,2193
14,2221
14,2232
14,2235
14,2281
14,2291
14,2292
14,2319
14,2322
14,2323
14,2346
15,19
15,52
15,62
15,88
15,97
15,135
15,141
15,147
15,177
15,180
15,196
15,208
15,209
15,221
15,225
15,333
15,337
15,338
15,342
15,355
15,367
15,368
15,369
15,447
15,456
15,465
15,478
15,486
15,505
15,538
15,555
15,628
15,702
15,704
15,723
15,737
15,739
15,748
15,749
15,843
15,885
15,887
15,985
15,1029
15,1038
15,1054
15,1055
15,1090
15,1101
15,1114
15,1120
15,1150
15,1151
15,1292
15,1298
15,1319
15,1332
15,1372
15,1439
15,1461
15,1494
15,1513
15,1529
15,1543
15,1545
15,1547
15,1617
15,1638
15,1639
15,1643
15,1661
15,1700
15,1719
15,1721
15,1732
15,1752
15,1761
15,1798
15,1829
15,1834
15,1883
15,1887
15,1891
15,1934
15,1958
15,1995
15,2039
15,2076
15,2118
15,2130
15,2175
15,2193
15,2221
15,2269
15,2281
15,2292
15,2319
15,2323
15,2346
16,36
16,70
16,138
16,153
16,191
16,226
16,238
16,241
16,242
16,267
16,285
16,310
16,380
16,437
16,438
16,482
16,523
16,599
16,631
16,657
16,665
16,757
16,799
16,810
16,821
16,825
16,840
16,919
16,927
16,939
16,999
16,1050
16,1138
16,1142
16,1172
16,1222
16,1235
16,1242
16,1266
16,1323
16,1369
16,1370
16,1380
16,1425
16,1453
16,1460
16,1479
16,1507
16,1520
16,1521
16,1554
16,1556
16,1664
16,1668
16,1679
16,1728
16,1758
16,1776
16,1779
16,1795
16,1847
16,1868
16,1938
16,1939
16,1950
16,1960
16,2031
16,2054
16,2109
16,2131
16,2170
16,2204
16,2213
16,2257
16,2266
16,2284
18,36
18,70
18,138
18,153
18,191
18,226
18,238
18,241
18,242
18,267
18,285
18,310
18,380
18,437
18,438
18,482
18,523
18,599
18,631
18,657
18,665
18,757
18,799
18,810
18,821
18,825
18,840
18,919
18,927
18,939
18,999
